[Info] Start offline testing, model: out_prod/TR/1000000/2020-04-08_22-10-53_rscale_False_statevars_8_hidinit_glorot_uniform_hidact_leakyrelu_batch_32_mem_200000_1000_opt_sgd_lr_0.01_isplit_n_100_k_10_d_0.01/1/models/weights_1000056.h5
[Info] Offline Testing with N=200, K=10, Delta=0.01. Num iterations=50
 13698/inf: episode: 205, level: 1, particle: 4, episode steps: 67, episode reward: 0.8408, episode rob: 0.1734, new memory entries: 68
 13764/inf: episode: 206, level: 1, particle: 5, episode steps: 66, episode reward: 0.8589, episode rob: 0.1521, new memory entries: 67
 13831/inf: episode: 207, level: 1, particle: 6, episode steps: 67, episode reward: 0.8430, episode rob: 0.1708, new memory entries: 68
 13898/inf: episode: 208, level: 1, particle: 7, episode steps: 67, episode reward: 0.8307, episode rob: 0.1855, new memory entries: 68
 13965/inf: episode: 209, level: 1, particle: 8, episode steps: 67, episode reward: 0.8413, episode rob: 0.1728, new memory entries: 68
 14032/inf: episode: 210, level: 1, particle: 9, episode steps: 67, episode reward: 0.8604, episode rob: 0.1503, new memory entries: 68
 14099/inf: episode: 211, level: 1, particle: 10, episode steps: 67, episode reward: 0.8448, episode rob: 0.1687, new memory entries: 68
 14166/inf: episode: 212, level: 1, particle: 11, episode steps: 67, episode reward: 0.8239, episode rob: 0.1937, new memory entries: 68
 14232/inf: episode: 213, level: 1, particle: 12, episode steps: 66, episode reward: 0.8679, episode rob: 0.1417, new memory entries: 67
 14300/inf: episode: 214, level: 1, particle: 13, episode steps: 68, episode reward: 0.8585, episode rob: 0.1525, new memory entries: 69
 14367/inf: episode: 215, level: 1, particle: 14, episode steps: 67, episode reward: 0.8589, episode rob: 0.1521, new memory entries: 68
 14434/inf: episode: 216, level: 1, particle: 15, episode steps: 67, episode reward: 0.8414, episode rob: 0.1727, new memory entries: 68
 14501/inf: episode: 217, level: 1, particle: 16, episode steps: 67, episode reward: 0.8221, episode rob: 0.1959, new memory entries: 68
 14568/inf: episode: 218, level: 1, particle: 17, episode steps: 67, episode reward: 0.8199, episode rob: 0.1985, new memory entries: 68
 14635/inf: episode: 219, level: 1, particle: 18, episode steps: 67, episode reward: 0.8418, episode rob: 0.1722, new memory entries: 68
 14702/inf: episode: 220, level: 1, particle: 19, episode steps: 67, episode reward: 0.8220, episode rob: 0.1960, new memory entries: 68
 14770/inf: episode: 221, level: 1, particle: 20, episode steps: 68, episode reward: 0.8581, episode rob: 0.1530, new memory entries: 69
 14837/inf: episode: 222, level: 1, particle: 21, episode steps: 67, episode reward: 0.8171, episode rob: 0.2020, new memory entries: 68
 14903/inf: episode: 223, level: 1, particle: 22, episode steps: 66, episode reward: 0.8593, episode rob: 0.1516, new memory entries: 67
 14970/inf: episode: 224, level: 1, particle: 23, episode steps: 67, episode reward: 0.8414, episode rob: 0.1727, new memory entries: 68
 15037/inf: episode: 225, level: 1, particle: 24, episode steps: 67, episode reward: 0.8683, episode rob: 0.1412, new memory entries: 68
 15105/inf: episode: 226, level: 1, particle: 25, episode steps: 68, episode reward: 0.8617, episode rob: 0.1488, new memory entries: 69
 15173/inf: episode: 227, level: 1, particle: 26, episode steps: 68, episode reward: 0.8609, episode rob: 0.1497, new memory entries: 69
 15239/inf: episode: 228, level: 1, particle: 27, episode steps: 66, episode reward: 0.8805, episode rob: 0.1273, new memory entries: 67
 15309/inf: episode: 229, level: 1, particle: 28, episode steps: 70, episode reward: 0.8321, episode rob: 0.1838, new memory entries: 71
 15376/inf: episode: 230, level: 1, particle: 29, episode steps: 67, episode reward: 0.8662, episode rob: 0.1436, new memory entries: 68
 15443/inf: episode: 231, level: 1, particle: 30, episode steps: 67, episode reward: 0.8432, episode rob: 0.1706, new memory entries: 68
 15509/inf: episode: 232, level: 1, particle: 31, episode steps: 66, episode reward: 0.8599, episode rob: 0.1510, new memory entries: 67
 15575/inf: episode: 233, level: 1, particle: 32, episode steps: 66, episode reward: 0.9166, episode rob: 0.0871, new memory entries: 67
 15641/inf: episode: 234, level: 1, particle: 33, episode steps: 66, episode reward: 0.8979, episode rob: 0.1077, new memory entries: 67
 15708/inf: episode: 235, level: 1, particle: 34, episode steps: 67, episode reward: 0.8427, episode rob: 0.1711, new memory entries: 68
 15776/inf: episode: 236, level: 1, particle: 35, episode steps: 68, episode reward: 0.8634, episode rob: 0.1469, new memory entries: 69
 15842/inf: episode: 237, level: 1, particle: 36, episode steps: 66, episode reward: 0.8602, episode rob: 0.1506, new memory entries: 67
 15909/inf: episode: 238, level: 1, particle: 37, episode steps: 67, episode reward: 0.8184, episode rob: 0.2004, new memory entries: 68
 15975/inf: episode: 239, level: 1, particle: 38, episode steps: 66, episode reward: 0.8589, episode rob: 0.1521, new memory entries: 67
 16041/inf: episode: 240, level: 1, particle: 39, episode steps: 66, episode reward: 0.8593, episode rob: 0.1516, new memory entries: 67
 16108/inf: episode: 241, level: 1, particle: 40, episode steps: 67, episode reward: 0.8643, episode rob: 0.1458, new memory entries: 68
 16175/inf: episode: 242, level: 1, particle: 41, episode steps: 67, episode reward: 0.8491, episode rob: 0.1636, new memory entries: 68
 16241/inf: episode: 243, level: 1, particle: 42, episode steps: 66, episode reward: 0.8372, episode rob: 0.1776, new memory entries: 67
 16308/inf: episode: 244, level: 1, particle: 43, episode steps: 67, episode reward: 0.8931, episode rob: 0.1130, new memory entries: 68
 16375/inf: episode: 245, level: 1, particle: 44, episode steps: 67, episode reward: 0.8779, episode rob: 0.1302, new memory entries: 68
 16443/inf: episode: 246, level: 1, particle: 45, episode steps: 68, episode reward: 0.8648, episode rob: 0.1452, new memory entries: 69
 16509/inf: episode: 247, level: 1, particle: 46, episode steps: 66, episode reward: 0.8734, episode rob: 0.1354, new memory entries: 67
 16576/inf: episode: 248, level: 1, particle: 47, episode steps: 67, episode reward: 0.8590, episode rob: 0.1520, new memory entries: 68
 16643/inf: episode: 249, level: 1, particle: 48, episode steps: 67, episode reward: 0.8636, episode rob: 0.1467, new memory entries: 68
 16710/inf: episode: 250, level: 1, particle: 49, episode steps: 67, episode reward: 0.8716, episode rob: 0.1374, new memory entries: 68
 16776/inf: episode: 251, level: 1, particle: 50, episode steps: 66, episode reward: 0.8787, episode rob: 0.1293, new memory entries: 67
 16843/inf: episode: 252, level: 1, particle: 51, episode steps: 67, episode reward: 0.8597, episode rob: 0.1512, new memory entries: 68
 16911/inf: episode: 253, level: 1, particle: 52, episode steps: 68, episode reward: 0.8584, episode rob: 0.1526, new memory entries: 69
 16978/inf: episode: 254, level: 1, particle: 53, episode steps: 67, episode reward: 0.8987, episode rob: 0.1068, new memory entries: 68
 17045/inf: episode: 255, level: 1, particle: 54, episode steps: 67, episode reward: 0.8779, episode rob: 0.1302, new memory entries: 68
 17111/inf: episode: 256, level: 1, particle: 55, episode steps: 66, episode reward: 0.8603, episode rob: 0.1505, new memory entries: 67
 17178/inf: episode: 257, level: 1, particle: 56, episode steps: 67, episode reward: 0.8238, episode rob: 0.1938, new memory entries: 68
 17245/inf: episode: 258, level: 1, particle: 57, episode steps: 67, episode reward: 0.8227, episode rob: 0.1952, new memory entries: 68
 17312/inf: episode: 259, level: 1, particle: 58, episode steps: 67, episode reward: 0.8596, episode rob: 0.1513, new memory entries: 68
 17378/inf: episode: 260, level: 1, particle: 59, episode steps: 66, episode reward: 0.8585, episode rob: 0.1526, new memory entries: 67
 17445/inf: episode: 261, level: 1, particle: 60, episode steps: 67, episode reward: 0.8431, episode rob: 0.1707, new memory entries: 68
 17511/inf: episode: 262, level: 1, particle: 61, episode steps: 66, episode reward: 0.8788, episode rob: 0.1292, new memory entries: 67
 17577/inf: episode: 263, level: 1, particle: 62, episode steps: 66, episode reward: 0.8888, episode rob: 0.1178, new memory entries: 67
 17644/inf: episode: 264, level: 1, particle: 63, episode steps: 67, episode reward: 0.8186, episode rob: 0.2001, new memory entries: 68
 17711/inf: episode: 265, level: 1, particle: 64, episode steps: 67, episode reward: 0.8602, episode rob: 0.1506, new memory entries: 68
 17778/inf: episode: 266, level: 1, particle: 65, episode steps: 67, episode reward: 0.8413, episode rob: 0.1728, new memory entries: 68
 17845/inf: episode: 267, level: 1, particle: 66, episode steps: 67, episode reward: 0.8419, episode rob: 0.1721, new memory entries: 68
 17912/inf: episode: 268, level: 1, particle: 67, episode steps: 67, episode reward: 0.8982, episode rob: 0.1073, new memory entries: 68
 17978/inf: episode: 269, level: 1, particle: 68, episode steps: 66, episode reward: 0.8599, episode rob: 0.1510, new memory entries: 67
 18045/inf: episode: 270, level: 1, particle: 69, episode steps: 67, episode reward: 0.8613, episode rob: 0.1493, new memory entries: 68
 18112/inf: episode: 271, level: 1, particle: 70, episode steps: 67, episode reward: 0.8597, episode rob: 0.1511, new memory entries: 68
 18179/inf: episode: 272, level: 1, particle: 71, episode steps: 67, episode reward: 0.8520, episode rob: 0.1602, new memory entries: 68
 18245/inf: episode: 273, level: 1, particle: 72, episode steps: 66, episode reward: 0.8792, episode rob: 0.1287, new memory entries: 67
 18312/inf: episode: 274, level: 1, particle: 73, episode steps: 67, episode reward: 0.8802, episode rob: 0.1276, new memory entries: 68
 18379/inf: episode: 275, level: 1, particle: 74, episode steps: 67, episode reward: 0.8415, episode rob: 0.1726, new memory entries: 68
 18446/inf: episode: 276, level: 1, particle: 75, episode steps: 67, episode reward: 0.8189, episode rob: 0.1998, new memory entries: 68
 18513/inf: episode: 277, level: 1, particle: 76, episode steps: 67, episode reward: 0.8827, episode rob: 0.1248, new memory entries: 68
 18581/inf: episode: 278, level: 1, particle: 77, episode steps: 68, episode reward: 0.8583, episode rob: 0.1528, new memory entries: 69
 18648/inf: episode: 279, level: 1, particle: 78, episode steps: 67, episode reward: 0.8219, episode rob: 0.1961, new memory entries: 68
 18714/inf: episode: 280, level: 1, particle: 79, episode steps: 66, episode reward: 0.8796, episode rob: 0.1283, new memory entries: 67
 18781/inf: episode: 281, level: 1, particle: 80, episode steps: 67, episode reward: 0.8412, episode rob: 0.1729, new memory entries: 68
 18848/inf: episode: 282, level: 1, particle: 81, episode steps: 67, episode reward: 0.8188, episode rob: 0.1999, new memory entries: 68
 18915/inf: episode: 283, level: 1, particle: 82, episode steps: 67, episode reward: 0.8817, episode rob: 0.1259, new memory entries: 68
 18981/inf: episode: 284, level: 1, particle: 83, episode steps: 66, episode reward: 0.8590, episode rob: 0.1520, new memory entries: 67
 19048/inf: episode: 285, level: 1, particle: 84, episode steps: 67, episode reward: 0.8591, episode rob: 0.1519, new memory entries: 68
 19115/inf: episode: 286, level: 1, particle: 85, episode steps: 67, episode reward: 0.8220, episode rob: 0.1961, new memory entries: 68
 19182/inf: episode: 287, level: 1, particle: 86, episode steps: 67, episode reward: 0.8432, episode rob: 0.1705, new memory entries: 68
 19249/inf: episode: 288, level: 1, particle: 87, episode steps: 67, episode reward: 0.8587, episode rob: 0.1524, new memory entries: 68
 19316/inf: episode: 289, level: 1, particle: 88, episode steps: 67, episode reward: 0.8428, episode rob: 0.1710, new memory entries: 68
 19383/inf: episode: 290, level: 1, particle: 89, episode steps: 67, episode reward: 0.8517, episode rob: 0.1606, new memory entries: 68
 19450/inf: episode: 291, level: 1, particle: 90, episode steps: 67, episode reward: 0.8395, episode rob: 0.1749, new memory entries: 68
 19518/inf: episode: 292, level: 1, particle: 91, episode steps: 68, episode reward: 0.8446, episode rob: 0.1689, new memory entries: 69
 19585/inf: episode: 293, level: 1, particle: 92, episode steps: 67, episode reward: 0.8424, episode rob: 0.1715, new memory entries: 68
 19652/inf: episode: 294, level: 1, particle: 93, episode steps: 67, episode reward: 0.8676, episode rob: 0.1421, new memory entries: 68
 19719/inf: episode: 295, level: 1, particle: 94, episode steps: 67, episode reward: 0.8438, episode rob: 0.1699, new memory entries: 68
 19785/inf: episode: 296, level: 1, particle: 95, episode steps: 66, episode reward: 0.8705, episode rob: 0.1387, new memory entries: 67
 19852/inf: episode: 297, level: 1, particle: 96, episode steps: 67, episode reward: 0.8413, episode rob: 0.1728, new memory entries: 68
 19919/inf: episode: 298, level: 1, particle: 97, episode steps: 67, episode reward: 0.8597, episode rob: 0.1512, new memory entries: 68
 19986/inf: episode: 299, level: 1, particle: 98, episode steps: 67, episode reward: 0.8576, episode rob: 0.1536, new memory entries: 68
 20053/inf: episode: 300, level: 1, particle: 99, episode steps: 67, episode reward: 0.8680, episode rob: 0.1415, new memory entries: 68
 20119/inf: episode: 301, level: 1, particle: 100, episode steps: 66, episode reward: 0.8600, episode rob: 0.1508, new memory entries: 67
 20186/inf: episode: 302, level: 1, particle: 101, episode steps: 67, episode reward: 0.8216, episode rob: 0.1965, new memory entries: 68
 20253/inf: episode: 303, level: 1, particle: 102, episode steps: 67, episode reward: 0.8430, episode rob: 0.1708, new memory entries: 68
 20319/inf: episode: 304, level: 1, particle: 103, episode steps: 66, episode reward: 0.8671, episode rob: 0.1426, new memory entries: 67
 20385/inf: episode: 305, level: 1, particle: 104, episode steps: 66, episode reward: 0.8659, episode rob: 0.1440, new memory entries: 67
 20451/inf: episode: 306, level: 1, particle: 105, episode steps: 66, episode reward: 0.8593, episode rob: 0.1517, new memory entries: 67
 20519/inf: episode: 307, level: 1, particle: 106, episode steps: 68, episode reward: 0.8303, episode rob: 0.1860, new memory entries: 69
 20586/inf: episode: 308, level: 1, particle: 107, episode steps: 67, episode reward: 0.9131, episode rob: 0.0909, new memory entries: 68
 20653/inf: episode: 309, level: 1, particle: 108, episode steps: 67, episode reward: 0.8603, episode rob: 0.1505, new memory entries: 68
 20719/inf: episode: 310, level: 1, particle: 109, episode steps: 66, episode reward: 0.8597, episode rob: 0.1512, new memory entries: 67
 20786/inf: episode: 311, level: 1, particle: 110, episode steps: 67, episode reward: 0.8171, episode rob: 0.2020, new memory entries: 68
 20853/inf: episode: 312, level: 1, particle: 111, episode steps: 67, episode reward: 0.8428, episode rob: 0.1710, new memory entries: 68
 20920/inf: episode: 313, level: 1, particle: 112, episode steps: 67, episode reward: 0.8493, episode rob: 0.1633, new memory entries: 68
 20987/inf: episode: 314, level: 1, particle: 113, episode steps: 67, episode reward: 0.8716, episode rob: 0.1374, new memory entries: 68
 21054/inf: episode: 315, level: 1, particle: 114, episode steps: 67, episode reward: 0.8584, episode rob: 0.1526, new memory entries: 68
 21121/inf: episode: 316, level: 1, particle: 115, episode steps: 67, episode reward: 0.8599, episode rob: 0.1509, new memory entries: 68
 21189/inf: episode: 317, level: 1, particle: 116, episode steps: 68, episode reward: 0.8604, episode rob: 0.1503, new memory entries: 69
 21256/inf: episode: 318, level: 1, particle: 117, episode steps: 67, episode reward: 0.8593, episode rob: 0.1517, new memory entries: 68
 21323/inf: episode: 319, level: 1, particle: 118, episode steps: 67, episode reward: 0.8178, episode rob: 0.2011, new memory entries: 68
 21390/inf: episode: 320, level: 1, particle: 119, episode steps: 67, episode reward: 0.8227, episode rob: 0.1952, new memory entries: 68
 21457/inf: episode: 321, level: 1, particle: 120, episode steps: 67, episode reward: 0.8453, episode rob: 0.1681, new memory entries: 68
 21524/inf: episode: 322, level: 1, particle: 121, episode steps: 67, episode reward: 0.8437, episode rob: 0.1700, new memory entries: 68
 21591/inf: episode: 323, level: 1, particle: 122, episode steps: 67, episode reward: 0.8449, episode rob: 0.1686, new memory entries: 68
 21658/inf: episode: 324, level: 1, particle: 123, episode steps: 67, episode reward: 0.8426, episode rob: 0.1712, new memory entries: 68
 21723/inf: episode: 325, level: 1, particle: 124, episode steps: 65, episode reward: 0.8776, episode rob: 0.1306, new memory entries: 66
 21791/inf: episode: 326, level: 1, particle: 125, episode steps: 68, episode reward: 0.8598, episode rob: 0.1511, new memory entries: 69
 21858/inf: episode: 327, level: 1, particle: 126, episode steps: 67, episode reward: 0.8597, episode rob: 0.1511, new memory entries: 68
 21925/inf: episode: 328, level: 1, particle: 127, episode steps: 67, episode reward: 0.8229, episode rob: 0.1949, new memory entries: 68
 21992/inf: episode: 329, level: 1, particle: 128, episode steps: 67, episode reward: 0.8768, episode rob: 0.1315, new memory entries: 68
 22060/inf: episode: 330, level: 1, particle: 129, episode steps: 68, episode reward: 0.8586, episode rob: 0.1524, new memory entries: 69
 22127/inf: episode: 331, level: 1, particle: 130, episode steps: 67, episode reward: 0.8215, episode rob: 0.1966, new memory entries: 68
 22194/inf: episode: 332, level: 1, particle: 131, episode steps: 67, episode reward: 0.8574, episode rob: 0.1538, new memory entries: 68
 22260/inf: episode: 333, level: 1, particle: 132, episode steps: 66, episode reward: 0.8983, episode rob: 0.1073, new memory entries: 67
 22328/inf: episode: 334, level: 1, particle: 133, episode steps: 68, episode reward: 0.8299, episode rob: 0.1864, new memory entries: 69
 22395/inf: episode: 335, level: 1, particle: 134, episode steps: 67, episode reward: 0.8436, episode rob: 0.1701, new memory entries: 68
 22462/inf: episode: 336, level: 1, particle: 135, episode steps: 67, episode reward: 0.8611, episode rob: 0.1496, new memory entries: 68
 22529/inf: episode: 337, level: 1, particle: 136, episode steps: 67, episode reward: 0.8770, episode rob: 0.1312, new memory entries: 68
 22596/inf: episode: 338, level: 1, particle: 137, episode steps: 67, episode reward: 0.8187, episode rob: 0.2001, new memory entries: 68
 22665/inf: episode: 339, level: 1, particle: 138, episode steps: 69, episode reward: 0.8378, episode rob: 0.1769, new memory entries: 70
 22732/inf: episode: 340, level: 1, particle: 139, episode steps: 67, episode reward: 0.8585, episode rob: 0.1526, new memory entries: 68
 22799/inf: episode: 341, level: 1, particle: 140, episode steps: 67, episode reward: 0.8420, episode rob: 0.1720, new memory entries: 68
 22865/inf: episode: 342, level: 1, particle: 141, episode steps: 66, episode reward: 0.8571, episode rob: 0.1542, new memory entries: 67
 22931/inf: episode: 343, level: 1, particle: 142, episode steps: 66, episode reward: 0.8989, episode rob: 0.1066, new memory entries: 67
 22998/inf: episode: 344, level: 1, particle: 143, episode steps: 67, episode reward: 0.8778, episode rob: 0.1304, new memory entries: 68
 23065/inf: episode: 345, level: 1, particle: 144, episode steps: 67, episode reward: 0.8698, episode rob: 0.1395, new memory entries: 68
 23132/inf: episode: 346, level: 1, particle: 145, episode steps: 67, episode reward: 0.8218, episode rob: 0.1963, new memory entries: 68
 23199/inf: episode: 347, level: 1, particle: 146, episode steps: 67, episode reward: 0.8570, episode rob: 0.1543, new memory entries: 68
 23266/inf: episode: 348, level: 1, particle: 147, episode steps: 67, episode reward: 0.8520, episode rob: 0.1602, new memory entries: 68
 23333/inf: episode: 349, level: 1, particle: 148, episode steps: 67, episode reward: 0.8222, episode rob: 0.1958, new memory entries: 68
 23400/inf: episode: 350, level: 1, particle: 149, episode steps: 67, episode reward: 0.8415, episode rob: 0.1726, new memory entries: 68
 23467/inf: episode: 351, level: 1, particle: 150, episode steps: 67, episode reward: 0.8418, episode rob: 0.1722, new memory entries: 68
 23534/inf: episode: 352, level: 1, particle: 151, episode steps: 67, episode reward: 0.8409, episode rob: 0.1733, new memory entries: 68
 23600/inf: episode: 353, level: 1, particle: 152, episode steps: 66, episode reward: 0.8585, episode rob: 0.1526, new memory entries: 67
 23667/inf: episode: 354, level: 1, particle: 153, episode steps: 67, episode reward: 0.8405, episode rob: 0.1737, new memory entries: 68
 23733/inf: episode: 355, level: 1, particle: 154, episode steps: 66, episode reward: 0.8598, episode rob: 0.1511, new memory entries: 67
 23800/inf: episode: 356, level: 1, particle: 155, episode steps: 67, episode reward: 0.8414, episode rob: 0.1727, new memory entries: 68
 23868/inf: episode: 357, level: 1, particle: 156, episode steps: 68, episode reward: 0.8589, episode rob: 0.1521, new memory entries: 69
 23935/inf: episode: 358, level: 1, particle: 157, episode steps: 67, episode reward: 0.8327, episode rob: 0.1831, new memory entries: 68
 24002/inf: episode: 359, level: 1, particle: 158, episode steps: 67, episode reward: 0.8578, episode rob: 0.1533, new memory entries: 68
